"tree_node_id";"period_id";"state_id";"effect_id";"currency_id";"financials_decumulated_amount";"financials_cumulated_amount";"financials_base_currency_flag";"snapshot_date"
f74f3371d3744dbe9b989cc9e17c633c;"20201130";Valeur Actuelle;Montant total des projets - SAC;EUR;13019268;13019268;true;"2021-01-28 23:59:59"
f74f3371d3744dbe9b989cc9e17c633c;"20201130";Valeur Actuelle;Nombre d’entreprises bénéficiares - SAC;EUR;2;2;true;"2021-01-28 23:59:59"
f74f3371d3744dbe9b989cc9e17c633c;"20201231";Valeur Actuelle;Nombre d’entreprises bénéficiares - SAC;EUR;3;3;true;"2021-01-28 23:59:59"
f74f3371d3744dbe9b989cc9e17c633c;"20201231";Valeur Actuelle;Montant total des projets - SAC;EUR;13019268;13019268;true;"2021-01-28 23:59:59"
"04992694f7b14bbca64f5a1600e9aa6f";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;0;0;true;"2021-01-28 23:59:59"
"04992694f7b14bbca64f5a1600e9aa6f";"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;0;0;true;"2021-01-28 23:59:59"
"842074a34f5b48ec87956959d322f17d";"20201231";Valeur Actuelle;Nombre d'accompagnements dispensés - FUM;EUR;27;27;true;"2021-01-28 23:59:59"
f147f401f5ae44ca8f4ad50e817317e9;"20201130";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
f147f401f5ae44ca8f4ad50e817317e9;"20201231";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
f147f401f5ae44ca8f4ad50e817317e9;"20201231";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
f147f401f5ae44ca8f4ad50e817317e9;"20201130";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
f147f401f5ae44ca8f4ad50e817317e9;"20201130";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
f147f401f5ae44ca8f4ad50e817317e9;"20201231";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"90ef5fbe999d424db9097cfd4e9dc8c4";"20201231";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;2;2;true;"2021-01-28 23:59:59"
"90ef5fbe999d424db9097cfd4e9dc8c4";"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;2;2;true;"2021-01-28 23:59:59"
"90ef5fbe999d424db9097cfd4e9dc8c4";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;1;1;true;"2021-01-28 23:59:59"
"90ef5fbe999d424db9097cfd4e9dc8c4";"20201130";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;1;1;true;"2021-01-28 23:59:59"
"9ca3468580a644fca11f64b40e1e958b";"20201231";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;321;321;true;"2021-01-28 23:59:59"
"9ca3468580a644fca11f64b40e1e958b";"20201130";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;229;229;true;"2021-01-28 23:59:59"
bbdff423c9df441290664994034d2702;"20201231";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;181;181;true;"2021-01-28 23:59:59"
bbdff423c9df441290664994034d2702;"20201130";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;137;137;true;"2021-01-28 23:59:59"
"625120eb3a7044d8ac1dca6e8bc20686";"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;0;0;true;"2021-01-28 23:59:59"
"625120eb3a7044d8ac1dca6e8bc20686";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;0;0;true;"2021-01-28 23:59:59"
"70bd825bc3414084b29e2ffe24db5a0b";"20201130";Valeur Actuelle;Montant total des projets - PIT;EUR;7720000;7720000;true;"2021-01-28 23:59:59"
"70bd825bc3414084b29e2ffe24db5a0b";"20201130";Valeur Actuelle;Nombre d’entreprises bénéficiares - PIT;EUR;2;2;true;"2021-01-28 23:59:59"
"70bd825bc3414084b29e2ffe24db5a0b";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - PIT;EUR;1;1;true;"2021-01-28 23:59:59"
"32a4a4526ba847f8860c6e88738ec23a";"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;4;4;true;"2021-01-28 23:59:59"
"32a4a4526ba847f8860c6e88738ec23a";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;3;3;true;"2021-01-28 23:59:59"
e8e1568192aa4802beab205d8729a300;"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;42;42;true;"2021-01-28 23:59:59"
e8e1568192aa4802beab205d8729a300;"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;63;63;true;"2021-01-28 23:59:59"
e8e1568192aa4802beab205d8729a300;"20201130";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;42;42;true;"2021-01-28 23:59:59"
e8e1568192aa4802beab205d8729a300;"20201231";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;63;63;true;"2021-01-28 23:59:59"
"592d0ac59b9a40349bd767116f6a0ac4";"20201231";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;"2021-01-28 23:59:59"
"22d0e91c527c4bd48878c5f42f4ba446";"20201231";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;"2021-01-28 23:59:59"
b0e23a0cdd21407c9058c9edcf5b6fc1;"20201231";Valeur Actuelle;Nombre d'accompagnements dispensés - FUM;EUR;25;25;true;"2021-01-28 23:59:59"
"8d62ad2d66f34dc998e8eddd5d05c4b4";"20201231";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"8d62ad2d66f34dc998e8eddd5d05c4b4";"20201130";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"8d62ad2d66f34dc998e8eddd5d05c4b4";"20201130";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"8d62ad2d66f34dc998e8eddd5d05c4b4";"20201231";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"8d62ad2d66f34dc998e8eddd5d05c4b4";"20201231";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"8d62ad2d66f34dc998e8eddd5d05c4b4";"20201130";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
e58dd280bb8a43f0a1e8ad93cfbe0758;"20201231";Valeur Actuelle;Nombre d’entreprises bénéficiares - SAC;EUR;4;4;true;"2021-01-28 23:59:59"
e58dd280bb8a43f0a1e8ad93cfbe0758;"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SAC;EUR;4;4;true;"2021-01-28 23:59:59"
e58dd280bb8a43f0a1e8ad93cfbe0758;"20201231";Valeur Actuelle;Montant total des projets - SAC;EUR;13135623;13135623;true;"2021-01-28 23:59:59"
"4bc3d92aaba44de0a6cfc7e851c1f78a";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;0;0;true;"2021-01-28 23:59:59"
"4bc3d92aaba44de0a6cfc7e851c1f78a";"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;0;0;true;"2021-01-28 23:59:59"
cf15f8633fdb470eb99e535c80053879;"20201231";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
cf15f8633fdb470eb99e535c80053879;"20201130";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
cf15f8633fdb470eb99e535c80053879;"20201231";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
cf15f8633fdb470eb99e535c80053879;"20201130";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
cf15f8633fdb470eb99e535c80053879;"20201130";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
cf15f8633fdb470eb99e535c80053879;"20201231";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"12a182fdc3d04ea6894e632f155a0e3a";"20201231";Valeur Actuelle;Nombre d'accompagnements dispensés - FUM;EUR;1;1;true;"2021-01-28 23:59:59"
c6fa964fadcb4d3aa78bb818b82b04a2;"20201231";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
c6fa964fadcb4d3aa78bb818b82b04a2;"20201130";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
c6fa964fadcb4d3aa78bb818b82b04a2;"20201130";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
c6fa964fadcb4d3aa78bb818b82b04a2;"20201130";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
c6fa964fadcb4d3aa78bb818b82b04a2;"20201231";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
c6fa964fadcb4d3aa78bb818b82b04a2;"20201231";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"821f66b7baca486aa3d39e5f9a3c853b";"20201231";Valeur Actuelle;Nombre d’entreprises bénéficiares - SAC;EUR;3;3;true;"2021-01-28 23:59:59"
"821f66b7baca486aa3d39e5f9a3c853b";"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SAC;EUR;1;1;true;"2021-01-28 23:59:59"
"821f66b7baca486aa3d39e5f9a3c853b";"20201130";Valeur Actuelle;Montant total des projets - SAC;EUR;53239568;53239568;true;"2021-01-28 23:59:59"
"821f66b7baca486aa3d39e5f9a3c853b";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SAC;EUR;2;2;true;"2021-01-28 23:59:59"
"821f66b7baca486aa3d39e5f9a3c853b";"20201130";Valeur Actuelle;Nombre d’entreprises bénéficiares - SAC;EUR;2;2;true;"2021-01-28 23:59:59"
"821f66b7baca486aa3d39e5f9a3c853b";"20201231";Valeur Actuelle;Montant total des projets - SAC;EUR;3231500;3231500;true;"2021-01-28 23:59:59"
"59dc5241ad4e465181bebe888b84c1a5";"20201130";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;6;6;true;"2021-01-28 23:59:59"
"59dc5241ad4e465181bebe888b84c1a5";"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;9;9;true;"2021-01-28 23:59:59"
"59dc5241ad4e465181bebe888b84c1a5";"20201231";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;9;9;true;"2021-01-28 23:59:59"
"59dc5241ad4e465181bebe888b84c1a5";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;6;6;true;"2021-01-28 23:59:59"
"9a7a2e562d034bc29eacacdabb38857e";"20201231";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;15;15;true;"2021-01-28 23:59:59"
"9a7a2e562d034bc29eacacdabb38857e";"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;15;15;true;"2021-01-28 23:59:59"
"9a7a2e562d034bc29eacacdabb38857e";"20201130";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;8;8;true;"2021-01-28 23:59:59"
"9a7a2e562d034bc29eacacdabb38857e";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;8;8;true;"2021-01-28 23:59:59"
"0174303adf7f44a892d0e0e1ef6652e8";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - PIT;EUR;2;2;true;"2021-01-28 23:59:59"
"0174303adf7f44a892d0e0e1ef6652e8";"20201130";Valeur Actuelle;Montant total des projets - PIT;EUR;19026000;19026000;true;"2021-01-28 23:59:59"
"0174303adf7f44a892d0e0e1ef6652e8";"20201130";Valeur Actuelle;Nombre d’entreprises bénéficiares - PIT;EUR;2;2;true;"2021-01-28 23:59:59"
beec61017edb41d9bbaab7dbd0c018eb;"20201130";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
beec61017edb41d9bbaab7dbd0c018eb;"20201231";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
beec61017edb41d9bbaab7dbd0c018eb;"20201130";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
beec61017edb41d9bbaab7dbd0c018eb;"20201231";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
beec61017edb41d9bbaab7dbd0c018eb;"20201231";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
beec61017edb41d9bbaab7dbd0c018eb;"20201130";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
da0532a5e1374e26b7034adcbc5d7a14;"20201231";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;"2021-01-28 23:59:59"
"5c701b44236d4931a6e042f3a7b07eb8";"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;2;2;true;"2021-01-28 23:59:59"
"5c701b44236d4931a6e042f3a7b07eb8";"20201231";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;2;2;true;"2021-01-28 23:59:59"
"5c701b44236d4931a6e042f3a7b07eb8";"20201130";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;1;1;true;"2021-01-28 23:59:59"
"5c701b44236d4931a6e042f3a7b07eb8";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;1;1;true;"2021-01-28 23:59:59"
cd04a41dd0934287ba5b082c9849b27f;"20201231";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
cd04a41dd0934287ba5b082c9849b27f;"20201130";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
cd04a41dd0934287ba5b082c9849b27f;"20201231";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
cd04a41dd0934287ba5b082c9849b27f;"20201231";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
cd04a41dd0934287ba5b082c9849b27f;"20201130";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
cd04a41dd0934287ba5b082c9849b27f;"20201130";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"46d24cb30c7542b890a2af67a71fc5ae";"20201231";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;656;656;true;"2021-01-28 23:59:59"
"46d24cb30c7542b890a2af67a71fc5ae";"20201130";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;511;511;true;"2021-01-28 23:59:59"
fddf29c224914d73a4d05a7fea74c734;"20201130";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;480;480;true;"2021-01-28 23:59:59"
fddf29c224914d73a4d05a7fea74c734;"20201231";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;637;637;true;"2021-01-28 23:59:59"
"2bd9489e556d46e38306b62ac7d63edd";"20201231";Valeur Actuelle;Nombre d'accompagnements dispensés - FUM;EUR;9;9;true;"2021-01-28 23:59:59"
"0795e1851a49476487280794c2e7a8f8";"20201231";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"0795e1851a49476487280794c2e7a8f8";"20201130";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"0795e1851a49476487280794c2e7a8f8";"20201231";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"0795e1851a49476487280794c2e7a8f8";"20201130";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"0795e1851a49476487280794c2e7a8f8";"20201231";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"0795e1851a49476487280794c2e7a8f8";"20201130";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"4cbd3ec4f6b74ae284816113e8267d8a";"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;1;1;true;"2021-01-28 23:59:59"
"4cbd3ec4f6b74ae284816113e8267d8a";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;0;0;true;"2021-01-28 23:59:59"
f4fb091517de4247aba8ea4b59c60b5d;"20201231";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
f4fb091517de4247aba8ea4b59c60b5d;"20201130";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
f4fb091517de4247aba8ea4b59c60b5d;"20201130";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
f4fb091517de4247aba8ea4b59c60b5d;"20201130";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
f4fb091517de4247aba8ea4b59c60b5d;"20201231";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
f4fb091517de4247aba8ea4b59c60b5d;"20201231";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
d6ae63c7c77e4a099a0f440f7979ac9b;"20201130";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;259;259;true;"2021-01-28 23:59:59"
d6ae63c7c77e4a099a0f440f7979ac9b;"20201231";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;331;331;true;"2021-01-28 23:59:59"
"917e85a1875f4c06bd4ebf3e77daf70b";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - PIT;EUR;3;3;true;"2021-01-28 23:59:59"
"917e85a1875f4c06bd4ebf3e77daf70b";"20201130";Valeur Actuelle;Montant total des projets - PIT;EUR;11130000;11130000;true;"2021-01-28 23:59:59"
"917e85a1875f4c06bd4ebf3e77daf70b";"20201130";Valeur Actuelle;Nombre d’entreprises bénéficiares - PIT;EUR;3;3;true;"2021-01-28 23:59:59"
"3a7cd17516ad4bda989c2eda62f753fe";"20201130";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;240;240;true;"2021-01-28 23:59:59"
"3a7cd17516ad4bda989c2eda62f753fe";"20201231";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;300;300;true;"2021-01-28 23:59:59"
"8eba1740a5964be7a4eb2b5124df64fa";"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;59;59;true;"2021-01-28 23:59:59"
"8eba1740a5964be7a4eb2b5124df64fa";"20201231";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;59;59;true;"2021-01-28 23:59:59"
"8eba1740a5964be7a4eb2b5124df64fa";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;28;28;true;"2021-01-28 23:59:59"
"8eba1740a5964be7a4eb2b5124df64fa";"20201130";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;28;28;true;"2021-01-28 23:59:59"
b9307253ab72400d821ce10069409155;"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;0;0;true;"2021-01-28 23:59:59"
b9307253ab72400d821ce10069409155;"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;0;0;true;"2021-01-28 23:59:59"
"5a2a1627c0bb4c61888cbcff3734a0be";"20201231";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;"2021-01-28 23:59:59"
de7d78001a634919895fd5bb4f1bc1f6;"20201231";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;478;478;true;"2021-01-28 23:59:59"
de7d78001a634919895fd5bb4f1bc1f6;"20201130";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;401;401;true;"2021-01-28 23:59:59"
"6ba7993824144e78afdfc39bfa6448ed";"20201231";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;8;8;true;"2021-01-28 23:59:59"
"6ba7993824144e78afdfc39bfa6448ed";"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;8;8;true;"2021-01-28 23:59:59"
"6ba7993824144e78afdfc39bfa6448ed";"20201130";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;7;7;true;"2021-01-28 23:59:59"
"6ba7993824144e78afdfc39bfa6448ed";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;7;7;true;"2021-01-28 23:59:59"
fb168acd531d47388fee2d302361970c;"20201231";Valeur Actuelle;Nombre d'accompagnements dispensés - FUM;EUR;75;75;true;"2021-01-28 23:59:59"
"87819354c88c4e3baa96043cd83fe151";"20201130";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"87819354c88c4e3baa96043cd83fe151";"20201231";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;17280;17280;true;"2021-01-28 23:59:59"
"87819354c88c4e3baa96043cd83fe151";"20201231";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;6040000;6040000;true;"2021-01-28 23:59:59"
"87819354c88c4e3baa96043cd83fe151";"20201130";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"87819354c88c4e3baa96043cd83fe151";"20201130";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"87819354c88c4e3baa96043cd83fe151";"20201231";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;1;1;true;"2021-01-28 23:59:59"
"16a960e90eef429794064f3b99112535";"20201231";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;0;0;true;"2021-01-28 23:59:59"
"05092416f5084c9ebea06a99226d734b";"20201130";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;9;9;true;"2021-01-28 23:59:59"
"05092416f5084c9ebea06a99226d734b";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;9;9;true;"2021-01-28 23:59:59"
"05092416f5084c9ebea06a99226d734b";"20201231";Valeur Actuelle;Nombre d’entreprises bénéficiares - SBF;EUR;11;11;true;"2021-01-28 23:59:59"
"05092416f5084c9ebea06a99226d734b";"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - SBF;EUR;11;11;true;"2021-01-28 23:59:59"
c16861b4abaa43adbba7b37c22fcf698;"20201231";Valeur Actuelle;Nombre d'accompagnements dispensés - FUM;EUR;8;8;true;"2021-01-28 23:59:59"
"7a69a3f0ceca4d98846d99b2d860f63b";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;0;0;true;"2021-01-28 23:59:59"
"7a69a3f0ceca4d98846d99b2d860f63b";"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;0;0;true;"2021-01-28 23:59:59"
f7cfa5f647674a0f83b2b187a43142a3;"20201231";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;261;261;true;"2021-01-28 23:59:59"
f7cfa5f647674a0f83b2b187a43142a3;"20201130";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;212;212;true;"2021-01-28 23:59:59"
"616b80d2549e4978a2888785df44567e";"20201231";Valeur Actuelle;Nombre de projets soutenus - DGA;EUR;2;2;true;"2021-01-28 23:59:59"
"606b7a74617046d09bf2f0c1b459d046";"20201231";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"606b7a74617046d09bf2f0c1b459d046";"20201130";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"606b7a74617046d09bf2f0c1b459d046";"20201231";Valeur Actuelle;Montant cumulé de l’investissement total ainsi déclenché - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"606b7a74617046d09bf2f0c1b459d046";"20201231";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"606b7a74617046d09bf2f0c1b459d046";"20201130";Valeur Actuelle;Nombre d’entreprises ayant reçu l’aide - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"606b7a74617046d09bf2f0c1b459d046";"20201130";Valeur Actuelle;Emissions de gaz à effet de serre évitées sur la durée de vie des équipements - PEE;EUR;0;0;true;"2021-01-28 23:59:59"
"77aa60b5faf44ead9b69de71e0ff0b3c";"20201231";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;1;1;true;"2021-01-28 23:59:59"
"77aa60b5faf44ead9b69de71e0ff0b3c";"20201130";Valeur Actuelle;Nombre de TPE/PME/ETI bénéficiaires - APR;EUR;0;0;true;"2021-01-28 23:59:59"
"5eb8aaafe3ee4311a57c851df0eaf165";"20201130";Valeur Actuelle;Nombre d’entrées en service civique - SCI;EUR;311;311;true;"2021-01-28 23:59:59"
